the_geom,cartodb_id,timestamp,long,lat,external_t,outlier_ma,sensor_typ,individual,tag_ident,ind_ident,study_name,date,time
0101000020E61000002BB80653E0AB53C09347A25D26E14140,235,2007-11-08 18:00:00+00,-78.68556667,35.75898333,17.2222236,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000EFCC123DEAB53C0E9482EFF21E14140,236,2007-11-15 20:30:00+00,-78.68543333,35.75885,15.0000012,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001D5A643BDFAB53C0E9482EFF21E14140,237,2007-11-16 19:25:00+00,-78.6855,35.75885,14.4444456,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D2A04F81DFAB53C030EAC51623E14140,238,2007-11-21 16:45:00+00,-78.68551667,35.75888333,22.16666844,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000162CBC68DBAB53C07EBB577321E14140,239,2007-11-28 16:15:00+00,-78.68526667,35.75883333,15.16666788,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000EFCC123DEAB53C09A779CA223E14140,240,2007-12-07 16:30:00+00,-78.68543333,35.7589,9.33333408,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000EFCC123DEAB53C09A779CA223E14140,241,2007-12-11 17:07:00+00,-78.68543333,35.7589,24.1666686,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000EFCC123DEAB53C09A779CA223E14140,242,2007-12-12 21:20:00+00,-78.68543333,35.7589,23.8888908,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D301FF4ADDAB53C0260A257AB6E14140,243,2008-03-06 19:30:00+00,-78.68538165,35.76338126,17.2222236,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C21F979BDCAB53C03FA1C7BDB3E14140,244,2008-03-13 19:30:00+00,-78.68533983,35.76329777,26.55555768,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD08496EE6AB53C0BEF45912DEE14140,245,2008-03-17 14:00:00+00,-78.68593938,35.76458959,16.83333468,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C21F979BDCAB53C03FA1C7BDB3E14140,246,2008-03-17 16:50:00+00,-78.68533983,35.76329777,0,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD08496EE6AB53C0BEF45912DEE14140,247,2008-03-17 19:00:00+00,-78.68593938,35.76458959,19.444446,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C21F979BDCAB53C03FA1C7BDB3E14140,248,2008-03-20 17:00:00+00,-78.68533983,35.76329777,15.88889016,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD08496EE6AB53C0BEF45912DEE14140,249,2008-03-24 14:40:00+00,-78.68593938,35.76458959,21.77777952,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD08496EE6AB53C0BEF45912DEE14140,250,2008-03-24 18:50:00+00,-78.68593938,35.76458959,26.6666688,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000068C47185DCAB53C023A72BAFC7E14140,251,2008-03-27 19:30:00+00,-78.68533455,35.76390638,30.66666912,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000D1289DFE0AB53C098B0CB2ACBE14140,252,2008-04-10 18:50:00+00,-78.68560017,35.76401267,28.00000224,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000CD0AC181FBAB53C03D2A400CDBE14140,253,2008-04-29 16:00:00+00,-78.68722576,35.76449731,20.61111276,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008799C7ABFDAB53C0298AC2F4DEE14140,254,2008-05-01 18:45:00+00,-78.68735785,35.76461658,25.11111312,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009394CBB102AC53C0D9073808E3E14140,255,2008-05-08 21:25:00+00,-78.68766446,35.76474097,24.7222242,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EDEA3CC713AC53C0FAA40B98DDE14140,256,2008-05-16 20:51:00+00,-78.68870717,35.76457501,25.8333354,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008D7ED171F7AB53C0852E1B7CE5E14140,257,2008-05-19 20:23:00+00,-78.68697782,35.76481582,27.66666888,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EDEA3CC713AC53C0FAA40B98DDE14140,258,2008-05-21 15:15:00+00,-78.68870717,35.76457501,22.222224,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A1DF944523AC53C0E215B11DC6E14140,259,2008-05-30 14:25:00+00,-78.68965282,35.76385852,22.88889072,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000719A15BC2EAC53C0AAACD825CBE14140,260,2008-06-02 15:27:00+00,-78.69035246,35.76401208,25.11111312,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000719A15BC2EAC53C0AAACD825CBE14140,261,2008-06-06 14:47:00+00,-78.69035246,35.76401208,28.83333564,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000719A15BC2EAC53C0AAACD825CBE14140,262,2008-06-13 14:35:00+00,-78.69035246,35.76401208,29.00000232,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000004EE718D2CAC53C0BA0C075BCFE14140,263,2008-06-20 19:29:00+00,-78.69021927,35.76414049,29.94444684,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000016139B8F2BAC53C0B40D50D8CDE14140,264,2008-06-25 20:40:00+00,-78.69015875,35.76409439,32.27778036,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005696AE8129AC53C0573B50C8CAE14140,265,2008-07-02 14:12:00+00,-78.69003336,35.76400093,22.7777796,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F0FBD40413AC53C054D8770BC5E14140,266,2008-07-09 16:08:00+00,-78.68866082,35.76382583,28.11111336,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000015C71E2D10AC53C0ADC9AE0FC6E14140,267,2008-07-18 17:00:00+00,-78.68848732,35.76385685,29.77778016,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000355B1E100DAC53C063A152FCCAE14140,268,2008-07-25 15:55:00+00,-78.6882973,35.76400713,26.55555768,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004EEE77280AAC53C0B6BE4868CBE14140,269,2008-07-31 17:55:00+00,-78.68812,35.76402,27.33333552,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000019ADA3AA09AC53C0990D32C9C8E14140,270,2008-08-06 14:00:00+00,-78.68809,35.76394,26.83333548,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AE2AFBAE08AC53C02041F163CCE14140,271,2008-08-12 07:45:00+00,-78.68803,35.76405,27.77778,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F5B9DA8AFDAB53C067EDB60BCDE14140,272,2008-08-19 08:00:00+00,-78.68735,35.76407,29.7222246,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EB1C03B2D7AB53C0594C6C3EAEE14140,273,2008-08-27 16:00:00+00,-78.68504,35.76313,25.5555576,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000969526A5A0AB53C0BD35B05582E14140,274,2008-09-04 15:10:00+00,-78.68168,35.76179,27.38889108,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FAF202ECA3AB53C0BD5296218EE14140,275,2008-09-09 16:30:00+00,-78.68188,35.76215,27.72222444,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000083D9B559FAB53C0DAE6C6F484E14140,276,2008-09-18 19:50:00+00,-78.6816,35.76187,30.05555796,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F6D1A92B9FAB53C044696FF085E14140,277,2008-10-07 16:00:00+00,-78.68159,35.7619,22.222224,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EB8B84B69CAB53C0683F524486E14140,278,2008-10-14 21:10:00+00,-78.68144,35.76191,27.77778,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,279,2008-10-27 19:25:00+00,-78.68155,35.76187,14.94444564,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,280,2008-11-06 20:04:00+00,-78.68155,35.76187,0,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,281,2008-11-12 19:45:00+00,-78.68155,35.76187,20.0000016,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,282,2008-11-25 14:27:00+00,-78.68155,35.76187,11.27777868,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,283,2008-12-08 19:35:00+00,-78.68155,35.76187,12.61111212,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,284,2009-04-07 15:30:00+00,-78.68155,35.76187,7.7777784,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,285,2009-04-17 18:30:00+00,-78.68155,35.76187,22.7777796,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF25E4839EAB53C0DAE6C6F484E14140,286,2009-04-24 18:50:00+00,-78.68155,35.76187,31.77778032,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000706D34C293AB53C0FBD91BBE7DE14140,287,2009-05-08 18:27:00+00,-78.68089347,35.76164986,28.50000228,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A63A2EF492AB53C039A09DBA8FE14140,288,2009-05-14 20:15:00+00,-78.68084435,35.76219876,26.77777992,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000057DBC146A1AB53C09394CBB182E14140,289,2009-05-19 20:55:00+00,-78.68171853,35.76180098,21.3888906,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005CEA5A5A91AB53C0DC4DAE3181E14140,290,2009-06-05 20:30:00+00,-78.68074664,35.76175519,25.44444648,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D193F08C8FAB53C03582A68880E14140,291,2009-06-06 17:10:00+00,-78.68063663,35.76173504,26.00000208,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000002E00AEE08EAB53C0BAB0A0F67CE14140,292,2009-06-10 16:15:00+00,-78.68059556,35.76162608,23.8888908,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000374BD1E39AAB53C0C825AF4A79E14140,293,2009-07-13 20:07:00+00,-78.68132873,35.76151403,23.00000184,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000065BDBD1097AB53C0268F029F7AE14140,294,2009-07-17 16:45:00+00,-78.6810953,35.7615546,29.66666904,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000441789B94AB53C07DA2A13575E14140,295,2009-07-21 15:25:00+00,-78.68094527,35.76138945,24.00000192,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005DBA93999CAB53C0B3B4115767E14140,296,2009-07-31 18:01:00+00,-78.6814331,35.76096619,30.77778024,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000470F117192AB53C0D10F3C2168E14140,297,2009-08-07 14:52:00+00,-78.68081309,35.76099029,25.5555576,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000096487918A0AB53C0720FAE2589E14140,298,2009-08-18 14:25:00+00,-78.68164646,35.7619979,27.61111332,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F1D8CF6229AC53C0399A232BBFE14140,299,2009-09-10 15:25:00+00,-78.690026,35.7636465,21.1111128,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000CB21563D28AC53C096EF7442C3E14140,300,2009-09-16 16:15:00+00,-78.68995603,35.76377135,24.22222416,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B445CAFD2BAC53C08E2BC3F2C6E14140,301,2009-10-02 17:00:00+00,-78.69018502,35.76388392,23.83333524,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000205687F529AC53C052AC851FBDE14140,302,2009-10-08 18:54:00+00,-78.69006098,35.76358408,24.83333532,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000380FCC762AAC53C06E090ACDBFE14140,303,2009-10-13 19:35:00+00,-78.6900918,35.7636658,24.83333532,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A5FB94BE2BAC53C0F24DCBF6BEE14140,304,2009-10-30 18:59:00+00,-78.69016995,35.76364026,19.27777932,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000460A65E12BAC53C067BDB59FCEE14140,305,2009-11-06 19:25:00+00,-78.69017825,35.76411816,16.50000132,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000460A65E12BAC53C067BDB59FCEE14140,306,2009-11-08 17:06:00+00,-78.69017825,35.76411816,19.83333492,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000460A65E12BAC53C067BDB59FCEE14140,307,2009-11-20 19:12:00+00,-78.69017825,35.76411816,20.16666828,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E7C182A008AC53C013888D6871E14140,308,2009-12-04 18:54:00+00,-78.68802655,35.76127345,12.66666768,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005678C00A2AAC53C03DBB7CEBC3E14140,309,2010-03-19 21:23:00+00,-78.69006604,35.7637915,25.66666872,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005678C00A2AAC53C03DBB7CEBC3E14140,310,2010-04-06 20:21:00+00,-78.69006604,35.7637915,33.11111376,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B37DC85B2EAC53C083374127C6E14140,311,2010-04-09 19:00:00+00,-78.6903295,35.76385966,18.6111126,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005FAC35B528AC53C0AB1BF7FFD4E14140,312,2010-04-30 19:36:00+00,-78.68998461,35.76431274,29.94444684,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000096A828A832AC53C0B2AE3C0EA4E14140,313,2010-05-25 15:55:00+00,-78.69059185,35.76281908,22.222224,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008143663621AC53C085754608CDE14140,314,2010-06-02 20:24:00+00,-78.68952713,35.76406959,28.00000224,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000398939EF1CAC53C0DBFF5B24C8E14140,315,2010-06-23 19:41:00+00,-78.68926602,35.76392035,34.77778056,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004FBC98A025AC53C099DBD679C8E14140,316,2010-07-01 14:57:00+00,-78.68979659,35.76393054,23.611113,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008C4326AE1DAC53C0E23895B1C6E14140,317,2010-07-15 21:27:00+00,-78.68931154,35.76387615,32.83333596,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000ED69E27819AC53C03AD44A7CC9E14140,318,2010-07-20 15:30:00+00,-78.6890547,35.76396135,30.16666908,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C17BFDFF2EAC53C04B1FBAA0BEE14140,319,2010-08-06 14:45:00+00,-78.69036865,35.76363,26.61111324,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AF8B2EB12AAC53C00B98C0ADBBE14140,320,2010-09-17 14:04:00+00,-78.69010572,35.76354,25.66666872,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AE27DB3C25AC53C099F04BFDBCE14140,321,2010-09-22 18:36:00+00,-78.68977281,35.76358,32.38889148,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A99708E923AC53C044FAEDEBC0E14140,322,2010-10-13 18:27:00+00,-78.68969179,35.7637,25.5555576,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000002933319F24AC53C0AF7C96E7C1E14140,323,2010-10-21 18:25:00+00,-78.68973522,35.76373,26.1111132,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F7C4BE8D22AC53C0EEDD301BAEE14140,324,2010-11-03 18:47:00+00,-78.68960899,35.7631258,16.55555688,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000003EF7717623AC53C0C408E1D1C6E14140,325,2011-01-21 20:15:00+00,-78.68966447,35.76388,0,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000820C15CA1FAC53C04B3CA06CCAE14140,326,2011-04-26 20:17:00+00,-78.68944027,35.76399,26.50000212,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000073AC204025AC53C02F6EA301BCE14140,327,2011-07-21 14:10:00+00,-78.68977359,35.76355,28.11111336,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000D9E11BE1AAC53C02F6EA301BCE14140,328,2011-09-08 20:15:00+00,-78.68913223,35.76355,0,F,radio-transmitter,,Waldo,Waldo,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000331B649291AB53C09A42E73576E14140,329,2008-06-25 21:35:00+00,-78.68076,35.76142,32.7777804,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001A8BA6B393AB53C0B6F3FDD478E14140,330,2008-09-09 16:15:00+00,-78.68089,35.7615,27.2222244,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009A7CB3CD8DAB53C0DA20938C9CE14140,331,2008-09-24 07:30:00+00,-78.68053,35.76259,23.66666856,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008B321B6492AB53C0E86A2BF697E14140,332,2008-10-07 16:25:00+00,-78.68081,35.76245,22.44444624,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F2B0506B9AAB53C06F47382D78E14140,333,2008-10-14 20:40:00+00,-78.6813,35.76148,26.83333548,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B2463D44A3AB53C068226C787AE14140,334,2008-10-27 19:45:00+00,-78.68184,35.76155,12.00000096,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004FCC7A3194AB53C0680586AC6EE14140,335,2008-11-20 19:42:00+00,-78.68092,35.76119,19.66666824,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E449D23593AB53C0287E8CB96BE14140,336,2008-12-10 20:00:00+00,-78.68086,35.7611,22.11111288,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BA4E232D95AB53C0764F1E166AE14140,337,2008-12-17 19:40:00+00,-78.68098,35.76105,17.55555696,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001ADFD57A98AB53C01422222D7CE14140,338,2009-04-06 20:01:00+00,-78.68118163,35.76160206,32.2222248,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000024D1CB2896AB53C053793BC269E14140,339,2009-04-07 16:03:00+00,-78.68104,35.76104,10.0000008,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001ADFD57A98AB53C01422222D7CE14140,340,2009-04-16 19:20:00+00,-78.68118163,35.76160206,30.2777802,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004FCC7A3194AB53C02FA3586E69E14140,341,2009-04-17 18:53:00+00,-78.68092,35.76103,22.5000018,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001ADFD57A98AB53C01422222D7CE14140,342,2009-04-22 19:55:00+00,-78.68118163,35.76160206,22.16666844,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FFADA6E398AB53C0ECEB6DF178E14140,343,2009-04-23 19:23:00+00,-78.68120662,35.76150339,23.44444632,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008F53742497AB53C00CCD751A69E14140,344,2009-04-24 18:26:00+00,-78.6811,35.76102,31.1111136,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000042C5A31A97AB53C0BDD0121A77E14140,345,2009-04-30 18:42:00+00,-78.68109766,35.7614472,26.77777992,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000B410E4A98AB53C0B6F3FDD478E14140,346,2009-05-19 20:40:00+00,-78.68117,35.7615,21.55555728,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004FCC7A3194AB53C04C7155D977E14140,347,2009-06-03 15:00:00+00,-78.68092,35.76147,26.27777988,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000052EDD3F198AB53C01A51DA1B7CE14140,348,2009-06-18 14:45:00+00,-78.68121,35.7616,25.16666868,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000CFBD874B8EAB53C02FC03E3A75E14140,349,2009-06-30 16:15:00+00,-78.68056,35.76139,31.22222472,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004182E2C798AB53C0A88C7F9F71E14140,350,2009-07-13 19:58:00+00,-78.6812,35.76128,22.38889068,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
